"Id","pathString","Year","Months","Country","Country_code","State","State_code","Locality","Locality_code","Site","Site_code","Strata","Strata_code","Sampling.Date","Observers","Picture.number","Replicate","Labelscopy","Si.Strata","BioR","Latitude","Bioregion","Ocean","Zone","scientificName","occurrence","AphiaID","Match.type","LSID","ScientificName.1","Authority","AphiaID_accepted","ScientificName_accepted","Authority_accepted","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"Ve-Var-Chs-Qui-L4","Ve/Var/Chs/Qui/L4",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4303",4,"Ve-Var-Chs-Qui-L4","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Var-Chs-Qui-L5","Ve/Var/Chs/Qui/L5",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4304",5,"Ve-Var-Chs-Qui-L5","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Var-Chs-Qui-L8","Ve/Var/Chs/Qui/L8",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4308",8,"Ve-Var-Chs-Qui-L8","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Var-Chs-Qui-L9","Ve/Var/Chs/Qui/L9",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4309",9,"Ve-Var-Chs-Qui-L9","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Var-Chs-Qui-L10","Ve/Var/Chs/Qui/L10",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4310",10,"Ve-Var-Chs-Qui-L10","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M2","Ve/Nes/Lpa/Ho/M2",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5973",2,"Ve-Nes-Lpa-Ho-M2","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M3","Ve/Nes/Lpa/Ho/M3",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5975",3,"Ve-Nes-Lpa-Ho-M3","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M4","Ve/Nes/Lpa/Ho/M4",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5976",4,"Ve-Nes-Lpa-Ho-M4","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M5","Ve/Nes/Lpa/Ho/M5",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5977",5,"Ve-Nes-Lpa-Ho-M5","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M6","Ve/Nes/Lpa/Ho/M6",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5978",6,"Ve-Nes-Lpa-Ho-M6","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M7","Ve/Nes/Lpa/Ho/M7",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5980",7,"Ve-Nes-Lpa-Ho-M7","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M8","Ve/Nes/Lpa/Ho/M8",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5981",8,"Ve-Nes-Lpa-Ho-M8","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ho-M10","Ve/Nes/Lpa/Ho/M10",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5983",10,"Ve-Nes-Lpa-Ho-M10","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ra-M1","Ve/Nes/Lpa/Ra/M1",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,1,"Ve-Nes-Lpa-Ra-M1","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ra-M2","Ve/Nes/Lpa/Ra/M2",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,2,"Ve-Nes-Lpa-Ra-M2","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ra-M4","Ve/Nes/Lpa/Ra/M4",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,4,"Ve-Nes-Lpa-Ra-M4","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ra-M5","Ve/Nes/Lpa/Ra/M5",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,5,"Ve-Nes-Lpa-Ra-M5","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ra-M8","Ve/Nes/Lpa/Ra/M8",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,8,"Ve-Nes-Lpa-Ra-M8","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Nes-Lpa-Ra-M9","Ve/Nes/Lpa/Ra/M9",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,9,"Ve-Nes-Lpa-Ra-M9","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Gelidiella acerosa",1,145567,"exact","urn:lsid:marinespecies.org:taxname:145567","Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934",145567,"Gelidiella acerosa","(Forsskål) Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","acerosa",NA
"Ve-Var-Chs-Cap-L2","Ve/Var/Chs/Cap/L2",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4256",2,"Ve-Var-Chs-Cap-L2","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp1",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L5","Ve/Var/Chs/Cap/L5",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4259",5,"Ve-Var-Chs-Cap-L5","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp1",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L7","Ve/Var/Chs/Cap/L7",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4266",7,"Ve-Var-Chs-Cap-L7","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp1",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L1","Ve/Var/Chs/Cap/L1",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4255",1,"Ve-Var-Chs-Cap-L1","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L2","Ve/Var/Chs/Cap/L2",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4256",2,"Ve-Var-Chs-Cap-L2","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L3","Ve/Var/Chs/Cap/L3",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4257",3,"Ve-Var-Chs-Cap-L3","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L4","Ve/Var/Chs/Cap/L4",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4258",4,"Ve-Var-Chs-Cap-L4","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L5","Ve/Var/Chs/Cap/L5",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4259",5,"Ve-Var-Chs-Cap-L5","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Cap-L7","Ve/Var/Chs/Cap/L7",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4266",7,"Ve-Var-Chs-Cap-L7","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Qui-L1","Ve/Var/Chs/Qui/L1",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4290",1,"Ve-Var-Chs-Qui-L1","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Qui-L2","Ve/Var/Chs/Qui/L2",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4295",2,"Ve-Var-Chs-Qui-L2","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Qui-L4","Ve/Var/Chs/Qui/L4",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4303",4,"Ve-Var-Chs-Qui-L4","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Qui-L7","Ve/Var/Chs/Qui/L7",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4307",7,"Ve-Var-Chs-Qui-L7","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Chs-Qui-L8","Ve/Var/Chs/Qui/L8",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Quigua","Qui","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4308",8,"Ve-Var-Chs-Qui-L8","Qui-Lowtide",66,10.64036,"South_caribbean","Atlantic","Tropics","Gelidiella sp2",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Ls-Ok-L2","Ve/Var/Ls/Ok/L2",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4215",2,"Ve-Var-Ls-Ok-L2","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Gelidiella sp3",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Ls-Ok-L3","Ve/Var/Ls/Ok/L3",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4216",3,"Ve-Var-Ls-Ok-L3","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Gelidiella sp3",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Ls-Ok-L4","Ve/Var/Ls/Ok/L4",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4217",4,"Ve-Var-Ls-Ok-L4","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Gelidiella sp3",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Var-Ls-Ok-L10","Ve/Var/Ls/Ok/L10",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4224",10,"Ve-Var-Ls-Ok-L10","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Gelidiella sp3",1,144134,"exact","urn:lsid:marinespecies.org:taxname:144134","Gelidiella","Feldmann & G.Hamel, 1934",144134,"Gelidiella","Feldmann & G.Hamel, 1934","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiellaceae","Gelidiella","","",NA
"Ve-Mi-Chi-Cor-L4","Ve/Mi/Chi/Cor/L4",2010,7,"Venezuela","Ve","Miranda","Mi","Chirimena","Chi","Corrales","Cor","Lowtide","L","07/30/14","JJ_Cruz/C_Herrera/A_Hernandez/N_Fernandez","IMG_3311",4,"Ve-Mi-Chi-Cor-L4","Cor-Lowtide",66,10.60778,"South_caribbean","Atlantic","Tropics","Gelidium americanum",1,372916,"exact","urn:lsid:marinespecies.org:taxname:372916","Gelidium americanum","(W.R.Taylor) Santelices, 1976",372916,"Gelidium americanum","(W.R.Taylor) Santelices, 1976","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiaceae","Gelidium","","americanum",NA
"Ve-Fa-Mor-Cay-L5","Ve/Fa/Mor/Cay/L5",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Cayman","Cay","Lowtide","L","08/04/14","C_Herrera/N_Fernandez/A_Hernandez/A_Damico",NA,5,"Ve-Fa-Mor-Cay-L5","Cay-Lowtide",66,10.85171,"South_caribbean","Atlantic","Tropics","Gelidium americanum",1,372916,"exact","urn:lsid:marinespecies.org:taxname:372916","Gelidium americanum","(W.R.Taylor) Santelices, 1976",372916,"Gelidium americanum","(W.R.Taylor) Santelices, 1976","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiaceae","Gelidium","","americanum",NA
"Ve-Fa-Mor-Me-L1","Ve/Fa/Mor/Me/L1",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Lowtide","L","08/05/14","C_Herrera/N_Fernandez/A_Damico",NA,1,"Ve-Fa-Mor-Me-L1","Me-Lowtide",66,10.81982,"South_caribbean","Atlantic","Tropics","Gelidium americanum",1,372916,"exact","urn:lsid:marinespecies.org:taxname:372916","Gelidium americanum","(W.R.Taylor) Santelices, 1976",372916,"Gelidium americanum","(W.R.Taylor) Santelices, 1976","Plantae","Rhodophyta","Florideophyceae","Gelidiales","Gelidiaceae","Gelidium","","americanum",NA
